Company Name,Ticker,Last Close
"Balchem","BCPC","132.04"
"BioCryst Pharmaceuticals","BCRX","8.53"
"Barclays","BCS","7.91"
"Blockchain Coinvestors Acquisition Corp. I","BCSA","10.65"
"Bain Capital Specialty Finance","BCSF","12.9"
"BANCORP 34","BCTF","9.25"
"BRIACELL THERAP","BCTX","6.12"
"","BCV","16.73"
"Bicycle Therapeutics","BCYC","25.53"
"Belden","BDC","90.13"
"Blue Dolphin Energy Co.","BDCO","3.34"
"BGEO Group","BDGSF","39.15"
"Black Diamond Group","BDIMF","4.61"
"Flanigan's Enterprises","BDL","31.46"
"Brandywine Realty Trust","BDN","4.27"
"Banco Do Brasil","BDORY","9.24"
"Biodesix","BDSX","1.53"
"Black Diamond Therapeutics","BDTX","2.4"
"Becton, Dickinson and Company","BDX","250.46"
"Bloom Energy","BE","15.12"
"Beam Therapeutics","BEAM","34.33"
"HeartBeam","BEAT","2.57"
"bebe stores","BEBE","2.9"
"Beacon Roofing Supply","BECN","70.07"
"Bright Scholar Education","BEDU","1.8"
"Beam Global","BEEM","11.98"
"KE Hodlings","BEKE","16.69"
"Bel Fuse","BELFA","51.3826"
"Bel Fuse","BELFB","55.39"
"Franklin Resources","BEN","25.74"
"BEO Bancorp","BEOB","48"
"Brookfield Renewable Partners","BEP","31.81"
"Brookfield Renewable","BEPC","35.12"
"Berry Global Group","BERY","61.46"
"BE Semiconductor Industries","BESIY","106.505"
"BEST","BEST","2.22"
"Benev Capital","BEVFF","2.1665"
"Brown Forman","BF.A","63.72"
"BrownForman","BF.B","62.5"
"Battery Future Acquisition Corp.","BFAC","10.54"
"Bright Horizons Family Solutions","BFAM","89.11"
"Bank First National","BFC","84.77"
"Bread Financial","BFH","31.5"
"BurgerFi International","BFI","1.52"
"BankFinancial","BFIN","8.06"
"Butterfly Network","BFLY","2.21"
"BioForce Nanosciences","BFNH","1.22"
"Bullfrog AI Holdings Inc.","BFRG","4.7"
"Saul Centers","BFS","36.11"
"Business First Bancshares","BFST","15.75"
"Bunge Limited","BG","92.43"
"BGC Partners","BGCP","4.37"
"Big 5 Sporting Goods","BGFV","7.97"
"Birks Group","BGI","5.41"
"BeiGene","BGNE","226.14"
"Berkshire Grey","BGRY","1.39"
"B&G Foods","BGS","13.25"
"BGSF","BGSF","9.41"
"Biglari Holdings","BH","210.73"
"Biglari Holdings","BH.A","1040"
"Crixus BH3 Acquisition Company","BHAC","10.31"
"Blue Hat Interactive Entertainment Technology","BHAT","1.04"
"Bar Harbor Bankshares","BHB","26.21"
"Bausch Health","BHC","7.25"
"Benchmark Electronics","BHE","24.15"
"Brighthouse Financial","BHF","44.16"
"Bright Health Group","BHG","10.4"
"Star Peak Corp II","BHIL","1.33"
"BOC Hong Kong","BHKLY","61.91"
"Berkshire Hills Bancorp","BHLB","22.61"
"Bluerock Homes Trust, Inc.","BHM","15.92"
"Boohoo Group","BHOOY","9.32"
"BHP Group Limited","BHP","58.77"
"Braemar Hotels & Resorts","BHR","4.15"
"Biohaven Ltd.","BHVN","22.63"
"Blackhawk Bancorp","BHWB","27.6"
"bioAffinity Technologies, Inc.","BIAF","1.8523"
"Biocorrx","BICX","1.79"
"Baidu","BIDU","137.45"
"Big Lots","BIG","7.48"
"BigCommerce","BIGC","9.49"
"Biogen","BIIB","299.79"
"Bilibili","BILI","15.81"
"BILL Holdings, Inc.","BILL","117.09"
"BOQI International Medical","BIMI","1.08"
"BioRad Laboratories","BIO","370.78"
"BioRad Laboratories","BIO.B","371.1"
"Biocept","BIOC","2"
"Bioqual","BIOQ","76"
"Biora Therapeutics, Inc.","BIOR","4.58"
"BioPlus Acquisition Corp.","BIOS","10.6335"
"Swedish Orphan Biovitrum","BIOVF","19.595"
"Bioceres Crop Solutions","BIOX","12.8"
"Brookfield Infrastructure Partners","BIP","36.56"
"Brookfield Infrastructure","BIPC","47.33"
"Allbirds, Inc.","BIRD","1.265"
"Birchcliff Energy","BIREF","5.8"
"Bite Acquisition","BITE","10.31"
"Bitfarms","BITF","1.17"
"BioVie","BIVI","5.85"
"BJ's Wholesale Club","BJ","63.01"
"BJ's Restaurants","BJRI","30.76"
"The Bank of New York Mellon","BK","43.41"
"BlackRock Capital Investment","BKCC","3.28"
"Brookdale Senior Living","BKD","3.71"
"The Buckle","BKE","32.69"
"The Bank of East Asia","BKEAY","1.29"
"BKF Capital Group","BKFG","24.25"
"Berkeley Group","BKGFY","10.21"
"Black Hills","BKH","62.86"
"Bank Hapoalim","BKHYY","39.73"
"Black Knight Financial Services","BKI","56.92"
"Bakkt","BKKT","1.4"
"","BKN","11.36"
"Booking Holdings","BKNG","2708.1001"
"Bankinter","BKNIY","5.86"
"Oak Ridge Financial Services","BKOR","15.58"
"Baker Hughes","BKR","30.59"
"Bank of South Carolina","BKSC","14.45"
"BlackSky Technology","BKSY","1.8"
"","BKT","12.33"
"BK Technologies","BKTI","15.65"
"BankUnited","BKU","22.72"
"BlackLine","BL","54.76"
"Bellevue Life Sciences Acquisition Corp.","BLAC","10.2"
"Blue Bird","BLBD","22.85"
"Blackboxstocks, Inc.","BLBX","3.67"
"Bausch + Lomb","BLCO","18.44"
"TopBuild","BLD","224.83"
"Blade Air Mobility","BLDE","3.64"
"Ballard Power Systems","BLDP","4.36"
"Builders FirstSource","BLDR","123.92"
"bleuacacia","BLEU","10.2035"
"BioLife Solutions","BLFS","24.08"
"Blue Foundry Bancorp","BLFY","10.08"
"BlueHarbor Bank","BLHK","17.7"
"Bridgeline Digital","BLIN","1.12"
"BlackRock","BLK","684.92"
"Blackbaud","BLKB","73.72"
"Biloxi Marsh Lands","BLMC","4.2"
"Bloomin' Brands","BLMN","25.43"
"Blend Labs","BLND","1.04"
"Belong Acquisition Corp.","BLNG","10.14"
"Blink Charging","BLNK","6.69"
"BioLineRx","BLRX","1.6"
"Belite Bio","BLTE","15.1"
"Bellus Health","BLU","14.6"
"BlueRiver Acquisition","BLUA","10.38"
"bluebird bio","BLUE","3.73"
"Bellway","BLWYY","24.95"
"Banco Latinoamericano de Comercio Exterior","BLX","20.33"
"Backblaze","BLZE","4.29"
"Macro Bank","BMA","21.89"
"Black Mountain Acquisition Corp.","BMAC","10.55"
"Bumble","BMBL","17.12"
"Benchmark Bankshares","BMBN","23.25"
"Biomea Fusion","BMEA","38.24"
"Badger Meter","BMI","146.33"
"Bank Of Montreal","BMO","87.81"
"Beamr Imaging Ltd.","BMR","3.22"
"Biomerica","BMRA","1.3"
"Bank of Marin Bancorp","BMRC","18.04"
"BioMarin Pharmaceutical","BMRN","92.01"
"B&M European Value Retail","BMRRY","26.7756"
"BM Technologies","BMTX","3.39"
"Bayerische Motoren Werke AG Sponsored ADR","BMWYY","38.15"
"bioMerieux","BMXMF","100.75"
"Bristol Myers Squibb","BMY","65.48"
"Brookfield Corporation","BN","31.73"
"BNCCORP","BNCC","23"
"Barnes & Noble Education","BNED","1.12"
"Bonterra Energy","BNEFF","4.158"
"Bion Environmental Technologies","BNET","1.4"
"Bannix Acquisition Corp.","BNIX","10.47"
"Broadstone Net Lease","BNL","16.22"
"BitNile Metaverse, Inc.","BNMV","1.06"
"Bionomics","BNOX","2.35"
"BNP Paribas","BNPQY","30.25"
"Burning Rock Biotech","BNR","2.25"
"Brookfield Reinsurance Ltd.","BNRE","32.09"
"Bank of Nova Scotia","BNS","49.61"
"Bonso Electronics International","BNSO","2.75"
"Brennt","BNTGY","16.19"
"BioNTech","BNTX","109.85"
"Bluescape Opportunities","BOAC","10"
"Boston Omaha","BOC","20.08"
"Blue Ocean Acquisition Corp.","BOCN","10.55"
"Bank of Hawaii","BOH","44.88"
"Bollore","BOIVF","5.98"
"BOK Financial","BOKF","88.65"
"Bollinger Industries","BOLL","10"
"Bolt Biotherapeutics","BOLT","1.62"
"DMC Global","BOOM","17.65"
"Boot Barn","BOOT","72.62"
"Borr Drilling","BORR","7.62"
"B.O.S. Better Online Solutions","BOSC","3.03"
"Hugo Boss","BOSSY","14.5"
"Bank of the James Financial Group","BOTJ","9"
"Bouygues","BOUYF","32.8575"
"Boardwalk Real Estate Investment Trust","BOWFF","45.491"
"Bowlero","BOWL","12.46"
"Box","BOX","29.31"
"BP","BP","35.3"
"Banco Comercial Portugues","BPCGY","3.03"
"Blueprint Medicines","BPMC","58"
"Basilea Pharmaceutica","BPMUF","50"
"Popular","BPOP","63.16"
"bpost","BPOSY","4.2218"
"Princeton Bancorp, Inc.","BPRN","27.03"
"BP Prudhoe Bay Royalty Trust","BPT","5.3"
"Bio-Path Holdings","BPTH","1.59"
"Biophytis","BPTS","2.44"
"Boqii","BQ","1.9"
"Broadridge Financial Solutions","BR","154.3"
"Broad Capital Acquisition Corp.","BRAC","10.64"
"Bragg Gaming Group Inc.","BRAG","3.1235"
"Baran Group","BRANF","2.5"
"Big Rock Brewery","BRBMF","1.4751"
"BellRing Brands","BRBR","35.91"
"BLUE RIDGE BKSH","BRBS","9.01"
"Brady","BRC","49.49"
"BRC INC","BRCC","5.37"
"Beard Energy Transition Acquisition Corp.","BRD","10.46"
"Bridgestone","BRDCY","20.85"
"Bridge Investment Group","BRDG","10.05"
"Switchback II","BRDS","2.16"
"Brera Holdings PLC","BREA","2.37"
"Breeze Holdings Acquisition","BREZ","10.75"
"Barfresh Food Group","BRFH","1.3"
"BRF","BRFS","1.79"
"Bridgford Foods","BRID","11.1496"
"Berkshire Hathaway","BRK.A","508200"
"Berkshire Hathaway","BRK.B","333.41"
"BurTech Acquisition Corp.","BRKH","10.29"
"Brookline Bancorp","BRKL","9.22"
"Bruker","BRKR","73.87"
"Brilliant Acquisition","BRLI","11.09"
"Brilliant Earth Group","BRLT","3.81"
"Barnwell Industries","BRN","2.75"
"Brown & Brown","BRO","63.79"
"Brooge Energy","BROG","4.91"
"Dutch Bros","BROS","28.29"
"BRP Group","BRP","22.32"
"Barloworld","BRRAY","4.68"
"Blue Ridge Real Estate Co.","BRRE","10.14"
"BrightSpire Capital","BRSP","6.43"
"BRT Apartments","BRT","19.72"
"Brother Industries","BRTHY","29.49"
"Biorestorative Therapies","BRTX","5.21"
"Brixmor Property Group","BRX","20.82"
"Berry","BRY","6.9"
"Braze","BRZE","33.65"
"Banco Santander Chile","BSAC","18.78"
"Black Spade Acquisition","BSAQ","10.33"
"Bogota Financial","BSBK","7.97"
"Banco  ntander Brasil","BSBR","6.2"
"BioStem Technologies, Inc.","BSEM","1.9"
"Bassett Furniture Industries","BSET","14.53"
"Biosig Technologies","BSGM","1.22"
"BrightSphere Investment Group","BSIG","22.41"
"Black Stone Minerals","BSM","16.24"
"Grupo Financiero Santander Mexico","BSMX","5.46"
"Ballston Spa Bancorp","BSPA","51.5"
"BSQUARE","BSQR","1.23"
"Sierra Bancorp","BSRR","16.95"
"Biostage","BSTG","4.7"
"Bank7","BSVN","24.26"
"Boston Scientific","BSX","50.67"
"Bentley Systems","BSY","50.22"
"BioXcel Therapeutics","BTAI","20.59"
"BT Brands, Inc.","BTBD","2.75"
"Bit Digital","BTBT","2.98"
"BIT Mining Limited","BTCM","2.9"
"BTCS Inc.","BTCS","1.2"
"Barratt Developments","BTDPY","11.87"
"BITDEER TEC GRP","BTDR","5.17"
"Baytex Energy","BTE","3.46"
"B2Gold Corp","BTG","3.83"
"British American Tobacco","BTI","32.52"
"British Land","BTLCY","4.41"
"biote Corp.","BTMD","5.84"
"","BTO","28.32"
"Bit Origin Limited","BTOG","1.46"
"Health and Happiness H&H International Holdings","BTSDF","1.36"
"Peabody Energy","BTU","19.42"
"Britvic","BTVCY","22.12"
"Bridgetown","BTWN","10.19"
"AnheuserBusch InBev","BUD","54.93"
"Burford Capital","BUR","13.47"
"Burberry Group","BURBY","27.479"
"Burnham Holdings","BURCA","12.75"
"Burlington Stores","BURL","151.73"
"First Busey","BUSE","20.61"
"BrightView","BV","7.22"
"Bluegreen Vacations","BVH","33.7"
"Bluegreen Vacations","BVHBB","30.25"
"Buenaventura Mining","BVN","6.91"
"Bavarian Nordic","BVNRY","9.6"
"Bureau Veritas Registre International De Classific","BVRDF","26.295"
"Bioventus","BVS","2.9"
"BiondVax Pharmaceuticals","BVXV","1.4316"
"Babcock","BW","5.59"
"BorgWarner","BWA","46.97"
"Better World Acquisition","BWAC","10.88"
"Blue World Acquisition","BWAQ","10.6"
"Brainsway","BWAY","2.1"
"Bridgewater Bancshares","BWB","10.05"
"Blue Whale Acquisition Corp. I","BWC","10.13"
"Broadwind Energy","BWEN","4.03"
"Bankwell Financial Group","BWFG","24.71"
"Bowman Consulting Group","BWMN","29.08"
"Betterware de Mexico SAPI de C","BWMX","12.9"
"","BWX","22.45"
"BWX Technologies","BWXT","64.08"
"The Blackstone Group","BX","87.4"
"Brambles","BXBLY","17.966"
"BlueLinx","BXC","91.55"
"Bexil","BXLC","48.99"
"Blackstone Mortgage Trust","BXMT","19.18"
"Boston Properties","BXP","52.04"
"Blackstone Secured Lending Fund","BXSL","26.09"
"Byline Bancorp","BY","19.3"
"Boyd Gaming","BYD","67.79"
"BYD Company Limited","BYDDF","32.75"
"Byd Co.","BYDDY","65.31"
"Boyd Group Services Inc.","BYDGF","183.47"
"Broadway Financial","BYFC","1.025"
"Banyan Acquisition","BYN","10.3199"
"Beyond Meat","BYND","11.07"
"byNordic Acquisition","BYNO","10.52"
"Bodycote","BYPLF","8.67"
"Byrna Technologies","BYRN","4.99"
"BeyondSpring","BYSI","1.25"
"BYTE Acquisition","BYTS","11.25"
"Kanzhun","BZ","15.04"
"Beazer Homes USA","BZH","22.52"
"Bunzl","BZLFY","38.75"
"Baozun","BZUN","4.14"
"Buzzi Unicem","BZZUF","23.1"
"Citigroup","C","47.22"
"Corporacion America Airports","CAAP","10.86"
"China Automotive Systems","CAAS","4.86"
"Cabaletta Bio","CABA","11.98"
"Carlsberg","CABGY","30.318"
"Cable One","CABO","661.02"
"Camden National","CAC","31.56"
"Credit Acceptance","CACC","498.52"
"CACI International","CACI","306.81"
"Cadence Bank","CADE","20.53"
"Candel Therapeutics","CADL","1.68"
"CAE","CAE","21.65"
"Conagra Brands","CAG","34.32"
"Cardinal Health","CAH","84.34"
"CaixaBank","CAIXY","1.24"
"Canon","CAJPY","25.65"
"The Cheesecake Factory","CAKE","32.81"
"Caleres","CAL","21.26"
"California Bank of Commerce","CALB","15"
"CalMaine Foods","CALM","46.96"
"Calliditas Therapeutics","CALT","17.11"
"Calix","CALX","50.17"
"CalAmp","CAMP","1.79"
"Camtek","CAMT","29.97"
"Canaan","CAN","1.93"
"CanFite Biopharma","CANF","2.89"
"Cango","CANG","1.1"
"Cano Health","CANO","1.39"
"CrossAmerica Partners","CAPL","19.25"
"Capricor Therapeutics","CAPR","4.61"
"Capstone Therapeutics","CAPS","20"
"Avis Budget Group","CAR","184.6"
"Cara Therapeutics","CARA","3.31"
"China Resources Cement Holdings","CARCY","13.19"
"Carter Bankshares","CARE","15.55"
"CarGurus","CARG","20"
"CARISMA THERAP","CARM","7.25"
"Carrier Global","CARR","43.85"
"Cars.com","CARS","18.54"
"Carver Bancorp","CARV","4.125"
"Casa Systems","CASA","1.02"
"Pathward Financial, Inc.","CASH","49.2"
"Cass Information Systems","CASS","40.41"
"Casey's General Stores","CASY","224.26"
"Caterpillar","CAT","226.68"
"Cambridge Bancorp","CATC","56.73"
"China Bilingual Technology & Education Group Inc.","CATG","5"
"Cato Corporation","CATO","8.4"
"Cathay General Bancorp","CATY","33.32"
"Chubb Limited","CB","191.62"
"Colony Bankcorp","CBAN","9.72"
"China BAK Battery","CBAT","1.14"
"CymaBay Therapeutics","CBAY","9.45"
"Commonwealth Business Bank","CBBI","9.6"
"Companhia Brasileira de Distribuicao","CBD","3.51"
"CB Financial Services","CBFV","19.02"
"CBL & Associates Properties","CBL","24.1"
"China BlueChemical","CBLUY","11.19"
"Capital Bancorp","CBNK","18.78"
"Cboe Global Markets","CBOE","131.72"
"CBRE Group","CBRE","77.6"
"Chain Bridge I","CBRG","10.44"
"Cracker Barrel Old Country Store","CBRL","92.87"
"Commerce Bancshares","CBSH","50.47"
"Cabot","CBT","73.68"
"Community Bank System","CBU","53.42"
"Cibus, Inc.","CBUS","24.67"
"CBIZ","CBZ","52.66"
"Chemours","CC","34.72"
"Cascadia Acquisition Corp.","CCAI","11"
"Crescent Capital BDC","CCAP","13.84"
"Coastal Financial","CCB","38.71"
"Chino Commercial Bancorp","CCBC","12.85"
"Capital City Bank Group","CCBG","32.18"
"C4 Therapeutics","CCCC","3.49"
"CCC Intelligent Solutions","CCCS","11.26"
"CryoCell International","CCEL","4.96"
"Coca-Cola Europacific Partners","CCEP","62.31"
"Chase","CCF","123.16"
"Coca-Cola HBC","CCHGY","29.13"
"Crown Castle Inc.","CCI","112.99"
"Cameco","CCJ","30.6"
"Crown Holdings","CCK","83.23"
"Carnival","CCL","12.77"
"CareCloud","CCLD","3.11"
"CSI Compressco","CCLP","1.08"
"Concord Medical Services","CCM","1.41"
"CNB Financial","CCNE","18.06"
"Clear Channel Outdoor","CCO","1.4"
"Capcom","CCOEY","21.42"
"Cogent Communications","CCOI","61.8"
"China Coal Energy","CCOZY","15.72"
"CoreCard","CCRD","25.33"
"Cross Country Healthcare","CCRN","26.77"
"Century Communities","CCS","70.31"
"Consensus Cloud Solutions","CCSI","35.89"
"Cactus Acquisition Corp. 1 Limited","CCTS","10.58"
"Compania Cervecerias Unidas","CCU","15.94"
"Concurrent Computer Corporation","CCUR","3400"
"Churchill Capital Corp V","CCV","10.135"
"Churchill Capital Corp VI","CCVI","10.28"
"Chindata","CD","6.28"
"Compass Digital Acquisition Corp.","CDAQ","10.33"
"Ceridian HCM","CDAY","66.25"
"Coeur Mining","CDE","3.1"
"City Developments","CDEVY","5.1"
"Cardio Diagnostics Holdings, Inc.","CDIO","1.35"
"Cardlytics","CDLX","5.55"
"Avid Bioservices","CDMO","16.41"
"CareDx","CDNA","8.45"
"Cadence Design Systems","CDNS","228.78"
"Cadre Holdings, Inc.","CDRE","19.39"
"Codere Online Luxembourg","CDRO","3.3747"
"Cidara Therapeutics","CDTX","1.31"
"CDW","CDW","169.06"
"ChromaDex","CDXC","1.565"
"Codexis","CDXS","2.63"
"Cadiz","CDZI","5.1"
"Celanese","CE","115.49"
"CECO Environmental","CECO","12.72"
"","CEE","8.35"
"Commercial National Financial","CEFC","9.9"
"Constellation Energy Corporation","CEG","89.55"
"Lucas Energy","CEI","1.06"
"Consol Energy","CEIX","61.69"
"Celcuity","CELC","10.9"
"Celsius","CELH","142.21"
"Cellcom Israel","CELJF","3.72"
"Centamin","CELTF","1.25"
"Central Garden & Pet","CENT","37.52"
"Central Garden & Pet","CENTA","35.08"
"Century Aluminum","CENX","8.68"
"Central Puerto","CEPU","7.11"
"Crestwood Equity Partners","CEQP","25.64"
"Cerevel Therapeutics","CERE","33.05"
"Cerus","CERS","2.43"
"Certara","CERT","22.17"
"","CET","35.55"
"Cetus Capital Acquisition Corp.","CETU","10.22"
"Cemtrex","CETX","10.25"
"Clean Energy Technologies, Inc.","CETY","2.85"
"","CEV","10.07"
"CEVA","CEVA","24.59"
"CF Industries","CF","66.71"
"CrossFirst Bankshares","CFB","11.08"
"CF Bankshares","CFBK","15.76"
"CF Acquisition VIII","CFFE","10.81"
"C&F Financial","CFFI","52.95"
"Capitol Federal Financial","CFFN","6.52"
"CF Acquisition Corp. VII","CFFS","10.4201"
"Citizens Financial Group","CFG","28.6"
"Citizens Financial","CFIN","7600"
"CF Acquisition IV","CFIV","10.465"
"Confluent","CFLT","36.93"
"ConforMIS","CFMS","1.1"
"California First Leasing","CFNB","14.9"
"Cullen/Frost Bankers","CFR","109"
"Compagnie Financiere Richemont","CFRUY","15.82"
"ContraFect","CFRX","1.5"
"CFSB Bancorp","CFSB","7.8"
"Carlyle Group","CG","29.21"
"China Green Agriculture","CGA","2.95"
"Centerra Gold","CGAU","6.09"
"Carlyle Secured Lending","CGBD","14.5"
"Cullinan Oncology","CGEM","12.29"
"Cap Gemini","CGEMY","35.66"
"Compugen","CGEN","1.27"
"Cognyte Software","CGNT","5.4"
"Cognex","CGNX","55.42"
"Capstone Green Energy","CGRN","1.23"
"Cognition Therapeutics","CGTX","2.93"
"Catcha Investment","CHAA","10.4399"
"Chiba Bank","CHBAY","37.38"
"Comstock Holding Companies","CHCI","3.53"
"China CITIC Bank","CHCJY","10.48"
"City Holding","CHCO","94.79"
"Community Healthcare Trust","CHCT","34.44"
"Church & Dwight Co.","CHD","92.9"
"Churchill Downs","CHDN","138.87"
"Christian Dior","CHDRY","206.375"
"Chemed","CHE","542.25"
"Chenghe Acquisition Co.","CHEA","10.62"
"The Chef's Warehouse","CHEF","32.62"
"CheckCap","CHEK","1.95"
"Chugai Pharmaceutical Co.","CHGCY","14.55"
"Chegg","CHGG","10.07"
"Choice Hotels International","CHH","116.74"
"Chesapeake Energy","CHK","79.12"
"Check Point Software Technologies","CHKP","124.38"
"Chesapeake Granite Wash Trust","CHKR","1.15"
"Chemung Financial Corp","CHMG","37.96"
"Cherry Hill Mortgage Investment","CHMI","5.02"
"China Natural Resources","CHNR","2.0134"
"ChargePoint","CHPT","9.47"
"Charah Solutions","CHRA","5.85"
"Chord Energy Corporation","CHRD","149.78"
"Coherus BioSciences","CHRS","5.27"
"C.H. Robinson Worldwide","CHRW","91.39"
"Chorus","CHRYY","25.94"
"Chico's FAS","CHS","5.41"
"CHS","CHSCP","29.93"
"Chanson International Holding","CHSN","1.88"
"China High Speed Transmission Equipment Group","CHSTY","8.83"
"Chunghwa Telecom","CHT","40.68"
"Charter Communications","CHTR","329"
"Chuy's","CHUY","40.04"
"Chewy","CHWY","38.31"
"ChampionX","CHX","27.84"
"Chiyoda","CHYCY","2.87"
"Chykingyoung Investment Development","CHYI","1"
"Cigna Group","CI","263.2"
"Citizens","CIA","2.2"
"China Mengniu Dairy","CIADY","39.55"
"Cian PLC Sponsored ADR","CIAN","3.4"
"BanColombia","CIB","28.66"
"Cib Marine Bancshares","CIBH","24.05"
"Community Investors Bancorp","CIBN","17"
"China Construction Bank","CICHY","13.0108"
"China Cosco","CICOY","4.5032"
"Ciena","CIEN","42.39"
"","CIF","1.67"
"Cipher Mining","CIFR","2.38"
"Comp En De Mn Cemig","CIG","2.45"
"Colliers International Group","CIGI","98.36"
"China Merchants Bank","CIHKY","23.98"
"","CIK","2.79"
"Chimera Investment","CIM","5.22"
"Cincinnati Financial","CINF","101.16"
"CI&T","CINT","5.49"
"City Office REIT","CIO","5.25"
"CION Investment Corporation","CION","10.06"
"CIRCOR International","CIR","47.75"
"Cartica Acquisition Corp.","CITE","10.63"
"Civista Bancshares","CIVB","15.58"
"Civitas Resources","CIVI","70.6"
"CompX International","CIX","19.01"
"CI Financial","CIXXF","10.38"
"Citizens Holding Company","CIZN","12.2824"
"Chijet Motor Company, Inc.","CJET","4.2"
"CHOW TAI FOOK","CJEWY","17.85"
"Central Japan Railway Co.","CJPRY","12.4"
"CK Hutchison","CKHUY","6.18"
"Checkpoint Therapeutics","CKPT","3.01"
"Vesuvius","CKSNY","5.59"
"CKX Lands","CKX","9.99"
"ColgatePalmolive","CL","75.57"
"China Liaoning Dingxu Ecological Agriculture Devel","CLAD","1.01"
"Clarus","CLAR","8.55"
"Chavant Capital Acquisition","CLAY","11.1"
"CORE LABS INC","CLB","23.48"
"Columbia Financial","CLBK","18.32"
"Colombier Acquisition","CLBR","10.15"
"Cellebrite DI Ltd.","CLBT","5.82"
"Cool Company Ltd.","CLCO","12.67"
"Chatham Lodging Trust REIT","CLDT","10.04"
"Celldex Therapeutics","CLDX","34.97"
"ClevelandCliffs","CLF","15.74"
"Clearfield","CLFD","42.02"
"Clean Harbors","CLH","153.28"
"Clean Earth Acquisitions Corp.","CLIN","10.4"
"ClearSign Technologies","CLIR","1.27"
"Cellectis","CLLS","2.04"
"","CLM","8.15"
"Climb Global Solutions, Inc.","CLMB","48"
"Calumet Specialty Products Partners","CLMT","16.35"
"Clean Energy Fuels","CLNE","4.62"
"Clene","CLNN","1.0499"
"Clover Leaf Capital","CLOE","11.25"
"Clover Health Investments","CLOV","1.03"
"CLP","CLPHY","7.45"
"Clipper Realty","CLPR","5.66"
"CLPS","CLPS","1.28"
"ClearPoint Neuro","CLPT","6.93"
"Cellectar Biosciences","CLRB","1.7142"
"ClimateRock","CLRC","10.6"
"ClearOne","CLRO","1.03"
"Celestica","CLS","12.56"
"Clearside Biomedical","CLSD","1.27"
"Cleanspark","CLSK","4.1"
"Catalyst Bancorp","CLST","10.4"
"Clarivate","CLVT","8.5"
"Clearwater Paper","CLW","31.58"
"Euro Tech","CLWT","1.68"
"Calloway's Nursery","CLWY","13.3"
