Ticker,Date,Open,Close
ibm,2021-04-30 00:00:00-04:00,117.48,117.66
ibm,2021-05-31 00:00:00-04:00,124.73,124.88
ibm,2021-06-30 00:00:00-04:00,127.35,127.37
ibm,2021-07-31 00:00:00-04:00,122.4,122.05
ibm,2021-08-31 00:00:00-04:00,123.3,123.33
ibm,2021-09-30 00:00:00-04:00,120.54,120.3
ibm,2021-10-31 00:00:00-04:00,120.45,120.26
ibm,2021-11-30 00:00:00-05:00,110.36,110.19
ibm,2021-12-31 00:00:00-05:00,116.29,116.88
ibm,2022-01-31 00:00:00-05:00,124.03,124.3
ibm,2022-02-28 00:00:00-05:00,122.33,122.05
ibm,2022-03-31 00:00:00-04:00,119.52,119.67
ibm,2022-04-30 00:00:00-04:00,123.73,123.58
ibm,2022-05-31 00:00:00-04:00,126.79,127.18
ibm,2022-06-30 00:00:00-04:00,132.12,132.34
ibm,2022-07-31 00:00:00-04:00,128.15,128.11
ibm,2022-08-31 00:00:00-04:00,127.87,127.86
ibm,2022-09-30 00:00:00-04:00,121.43,121.16
ibm,2022-10-31 00:00:00-04:00,120.84,121.36
ibm,2022-11-30 00:00:00-05:00,138.63,139.14
ibm,2022-12-31 00:00:00-05:00,141.18,140.91
ibm,2023-01-31 00:00:00-05:00,137.76,137.63
ibm,2023-02-28 00:00:00-05:00,131.9,131.86
ibm,2023-03-31 00:00:00-04:00,125.33,125.28
ibm,2023-04-30 00:00:00-04:00,126.8,126.53
ibm,2023-05-31 00:00:00-04:00,124.59,124.65
ibm,2023-06-30 00:00:00-04:00,133.16,133.96
infy,2018-06-30 00:00:00-04:00,8.21,8.23
infy,2018-07-31 00:00:00-04:00,8.75,8.8
infy,2018-08-31 00:00:00-04:00,9.12,9.14
infy,2018-09-30 00:00:00-04:00,9.09,9.08
infy,2018-10-31 00:00:00-04:00,8.59,8.59
infy,2018-11-30 00:00:00-05:00,8.39,8.4
infy,2018-12-31 00:00:00-05:00,8.6,8.56
infy,2019-01-31 00:00:00-05:00,9.16,9.2
infy,2019-02-28 00:00:00-05:00,9.67,9.69
infy,2019-03-31 00:00:00-04:00,9.67,9.67
infy,2019-04-30 00:00:00-04:00,9.74,9.72
infy,2019-05-31 00:00:00-04:00,9.32,9.3
infy,2019-06-30 00:00:00-04:00,9.67,9.67
infy,2019-07-31 00:00:00-04:00,10.2,10.19
infy,2019-08-31 00:00:00-04:00,10.16,10.17
infy,2019-09-30 00:00:00-04:00,10.5,10.5
infy,2019-10-31 00:00:00-04:00,9.41,9.41
infy,2019-11-30 00:00:00-05:00,9.04,9.04
infy,2019-12-31 00:00:00-05:00,9.32,9.33
infy,2020-01-31 00:00:00-05:00,9.92,9.93
infy,2020-02-29 00:00:00-05:00,10.18,10.18
infy,2020-03-31 00:00:00-04:00,7.93,7.92
infy,2020-04-30 00:00:00-04:00,7.83,7.85
infy,2020-05-31 00:00:00-04:00,8.33,8.3
infy,2020-06-30 00:00:00-04:00,8.71,8.71
infy,2020-07-31 00:00:00-04:00,10.78,10.83
infy,2020-08-31 00:00:00-04:00,11.95,11.95
infy,2020-09-30 00:00:00-04:00,12.35,12.36
infy,2020-10-31 00:00:00-04:00,13.97,13.98
infy,2020-11-30 00:00:00-05:00,14.17,14.18
infy,2020-12-31 00:00:00-05:00,15.18,15.18
infy,2021-01-31 00:00:00-05:00,17.06,17.03
infy,2021-02-28 00:00:00-05:00,16.68,16.7
infy,2021-03-31 00:00:00-04:00,17.62,17.63
infy,2021-04-30 00:00:00-04:00,17.5,17.49
infy,2021-05-31 00:00:00-04:00,17.49,17.51
infy,2021-06-30 00:00:00-04:00,19.38,19.41
infy,2021-07-31 00:00:00-04:00,20.35,20.38
infy,2021-08-31 00:00:00-04:00,22.29,22.34
infy,2021-09-30 00:00:00-04:00,22.2,22.12
infy,2021-10-31 00:00:00-04:00,21.86,21.83
infy,2021-11-30 00:00:00-05:00,22.28,22.26
infy,2021-12-31 00:00:00-05:00,22.95,23.02
infy,2022-01-31 00:00:00-05:00,23.42,23.32
infy,2022-02-28 00:00:00-05:00,21.94,22.0
infy,2022-03-31 00:00:00-04:00,23.1,23.22
infy,2022-04-30 00:00:00-04:00,21.18,21.04
infy,2022-05-31 00:00:00-04:00,18.64,18.65
infy,2022-06-30 00:00:00-04:00,18.15,18.19
infy,2022-07-31 00:00:00-04:00,18.14,18.22
infy,2022-08-31 00:00:00-04:00,19.19,19.17
infy,2022-09-30 00:00:00-04:00,17.24,17.23
infy,2022-10-31 00:00:00-04:00,17.44,17.53
infy,2022-11-30 00:00:00-05:00,18.98,19.0
infy,2022-12-31 00:00:00-05:00,18.44,18.39
infy,2023-01-31 00:00:00-05:00,18.17,18.22
infy,2023-02-28 00:00:00-05:00,18.65,18.66
infy,2023-03-31 00:00:00-04:00,17.12,17.13
infy,2023-04-30 00:00:00-04:00,15.71,15.68
infy,2023-05-31 00:00:00-04:00,15.2,15.21
infy,2023-06-30 00:00:00-04:00,15.62,15.65
intc,2018-06-30 00:00:00-04:00,45.24,45.04
intc,2018-07-31 00:00:00-04:00,44.3,44.34
intc,2018-08-31 00:00:00-04:00,42.05,42.17
intc,2018-09-30 00:00:00-04:00,40.43,40.41
intc,2018-10-31 00:00:00-04:00,40.18,39.96
intc,2018-11-30 00:00:00-05:00,41.85,41.98
intc,2018-12-31 00:00:00-05:00,41.37,41.21
intc,2019-01-31 00:00:00-05:00,41.77,41.95
intc,2019-02-28 00:00:00-05:00,44.7,44.93
intc,2019-03-31 00:00:00-04:00,47.38,47.31
intc,2019-04-30 00:00:00-04:00,49.36,49.38
intc,2019-05-31 00:00:00-04:00,41.24,41.21
intc,2019-06-30 00:00:00-04:00,41.34,41.35
intc,2019-07-31 00:00:00-04:00,44.31,44.4
intc,2019-08-31 00:00:00-04:00,41.87,41.73
intc,2019-09-30 00:00:00-04:00,45.58,45.73
intc,2019-10-31 00:00:00-04:00,46.82,46.93
intc,2019-11-30 00:00:00-05:00,52.05,52.18
intc,2019-12-31 00:00:00-05:00,52.12,52.09
intc,2020-01-31 00:00:00-05:00,55.58,55.68
intc,2020-02-29 00:00:00-05:00,58.36,58.12
intc,2020-03-31 00:00:00-04:00,46.69,47.15
intc,2020-04-30 00:00:00-04:00,52.66,52.83
intc,2020-05-31 00:00:00-04:00,54.69,54.71
intc,2020-06-30 00:00:00-04:00,55.42,55.27
intc,2020-07-31 00:00:00-04:00,51.62,51.46
intc,2020-08-31 00:00:00-04:00,44.99,44.89
intc,2020-09-30 00:00:00-04:00,45.86,45.89
intc,2020-10-31 00:00:00-04:00,46.81,46.75
intc,2020-11-30 00:00:00-05:00,42.25,42.28
intc,2020-12-31 00:00:00-05:00,45.31,45.49
intc,2021-01-31 00:00:00-05:00,50.73,50.75
intc,2021-02-28 00:00:00-05:00,55.44,55.82
intc,2021-03-31 00:00:00-04:00,58.43,58.36
intc,2021-04-30 00:00:00-04:00,58.68,58.55
intc,2021-05-31 00:00:00-04:00,52.45,52.38
intc,2021-06-30 00:00:00-04:00,53.15,53.05
intc,2021-07-31 00:00:00-04:00,51.6,51.59
intc,2021-08-31 00:00:00-04:00,50.34,50.25
intc,2021-09-30 00:00:00-04:00,50.73,50.67
intc,2021-10-31 00:00:00-04:00,49.4,49.35
intc,2021-11-30 00:00:00-05:00,47.4,47.38
intc,2021-12-31 00:00:00-05:00,48.15,48.05
intc,2022-01-31 00:00:00-05:00,50.14,50.01
intc,2022-02-28 00:00:00-05:00,45.27,45.44
intc,2022-03-31 00:00:00-04:00,45.92,46.01
intc,2022-04-30 00:00:00-04:00,44.93,44.74
intc,2022-05-31 00:00:00-04:00,41.72,41.77
intc,2022-06-30 00:00:00-04:00,38.25,38.01
intc,2022-07-31 00:00:00-04:00,36.79,36.89
intc,2022-08-31 00:00:00-04:00,34.02,33.91
intc,2022-09-30 00:00:00-04:00,28.46,28.2
intc,2022-10-31 00:00:00-04:00,25.82,25.89
intc,2022-11-30 00:00:00-05:00,28.58,28.61
intc,2022-12-31 00:00:00-05:00,27.18,27.08
intc,2023-01-31 00:00:00-05:00,28.34,28.54
intc,2023-02-28 00:00:00-05:00,27.51,27.46
intc,2023-03-31 00:00:00-04:00,27.87,28.2
intc,2023-04-30 00:00:00-04:00,31.43,31.31
intc,2023-05-31 00:00:00-04:00,29.75,29.79
intc,2023-06-30 00:00:00-04:00,31.54,31.63
intu,2018-06-30 00:00:00-04:00,199.74,199.39
intu,2018-07-31 00:00:00-04:00,204.74,204.64
intu,2018-08-31 00:00:00-04:00,203.5,204.06
intu,2018-09-30 00:00:00-04:00,215.74,215.97
intu,2018-10-31 00:00:00-04:00,207.91,206.57
intu,2018-11-30 00:00:00-05:00,203.3,203.38
intu,2018-12-31 00:00:00-05:00,194.86,193.99
intu,2019-01-31 00:00:00-05:00,200.06,201.1
intu,2019-02-28 00:00:00-05:00,224.88,226.48
intu,2019-03-31 00:00:00-04:00,245.82,246.35
intu,2019-04-30 00:00:00-04:00,253.7,253.31
intu,2019-05-31 00:00:00-04:00,238.88,239.43
intu,2019-06-30 00:00:00-04:00,250.34,249.91
intu,2019-07-31 00:00:00-04:00,270.0,270.43
intu,2019-08-31 00:00:00-04:00,269.34,269.02
intu,2019-09-30 00:00:00-04:00,266.36,265.03
intu,2019-10-31 00:00:00-04:00,257.44,256.85
intu,2019-11-30 00:00:00-05:00,255.93,255.72
intu,2019-12-31 00:00:00-05:00,254.09,253.85
intu,2020-01-31 00:00:00-05:00,271.35,272.42
intu,2020-02-29 00:00:00-05:00,286.71,285.62
intu,2020-03-31 00:00:00-04:00,239.32,240.4
intu,2020-04-30 00:00:00-04:00,247.48,247.81
intu,2020-05-31 00:00:00-04:00,276.0,276.47
intu,2020-06-30 00:00:00-04:00,282.62,282.91
intu,2020-07-31 00:00:00-04:00,293.63,293.81
intu,2020-08-31 00:00:00-04:00,312.86,313.33
intu,2020-09-30 00:00:00-04:00,317.01,316.09
intu,2020-10-31 00:00:00-04:00,329.48,328.32
intu,2020-11-30 00:00:00-05:00,343.7,343.37
intu,2020-12-31 00:00:00-05:00,364.32,365.47
intu,2021-01-31 00:00:00-05:00,367.18,366.31
intu,2021-02-28 00:00:00-05:00,391.52,393.4
intu,2021-03-31 00:00:00-04:00,380.88,379.59
intu,2021-04-30 00:00:00-04:00,404.87,405.55
intu,2021-05-31 00:00:00-04:00,410.3,411.13
intu,2021-06-30 00:00:00-04:00,463.46,465.47
intu,2021-07-31 00:00:00-04:00,504.0,505.16
intu,2021-08-31 00:00:00-04:00,536.91,537.35
intu,2021-09-30 00:00:00-04:00,557.94,556.06
intu,2021-10-31 00:00:00-04:00,554.85,557.77
intu,2021-11-30 00:00:00-05:00,634.57,632.53
intu,2021-12-31 00:00:00-05:00,642.76,641.78
intu,2022-01-31 00:00:00-05:00,555.93,552.48
intu,2022-02-28 00:00:00-05:00,520.95,518.95
intu,2022-03-31 00:00:00-04:00,460.27,459.1
intu,2022-04-30 00:00:00-04:00,464.46,462.37
intu,2022-05-31 00:00:00-04:00,383.68,383.29
intu,2022-06-30 00:00:00-04:00,390.38,389.77
intu,2022-07-31 00:00:00-04:00,404.6,408.34
intu,2022-08-31 00:00:00-04:00,461.41,460.15
intu,2022-09-30 00:00:00-04:00,416.62,416.02
intu,2022-10-31 00:00:00-04:00,404.36,405.49
intu,2022-11-30 00:00:00-05:00,388.24,385.55
intu,2022-12-31 00:00:00-05:00,394.55,394.42
intu,2023-01-31 00:00:00-05:00,395.26,396.88
intu,2023-02-28 00:00:00-05:00,416.0,417.01
intu,2023-03-31 00:00:00-04:00,413.97,414.9
intu,2023-04-30 00:00:00-04:00,438.17,438.72
intu,2023-05-31 00:00:00-04:00,429.61,429.33
intu,2023-06-30 00:00:00-04:00,433.02,434.99
meta,2018-06-30 00:00:00-04:00,197.69,197.95
meta,2018-07-31 00:00:00-04:00,199.33,199.97
meta,2018-08-31 00:00:00-04:00,177.6,177.49
meta,2018-09-30 00:00:00-04:00,164.23,164.38
meta,2018-10-31 00:00:00-04:00,154.87,154.19
meta,2018-11-30 00:00:00-05:00,141.76,141.64
meta,2018-12-31 00:00:00-05:00,137.53,137.16
meta,2019-01-31 00:00:00-05:00,144.55,145.42
meta,2019-02-28 00:00:00-05:00,164.75,164.81
meta,2019-03-31 00:00:00-04:00,166.84,167.41
meta,2019-04-30 00:00:00-04:00,180.32,180.54
meta,2019-05-31 00:00:00-04:00,185.97,186.08
meta,2019-06-30 00:00:00-04:00,181.66,181.27
meta,2019-07-31 00:00:00-04:00,199.31,199.6
meta,2019-08-31 00:00:00-04:00,184.99,184.5
meta,2019-09-30 00:00:00-04:00,186.28,185.74
meta,2019-10-31 00:00:00-04:00,184.37,184.38
meta,2019-11-30 00:00:00-05:00,195.39,195.72
meta,2019-12-31 00:00:00-05:00,202.14,201.95
meta,2020-01-31 00:00:00-05:00,216.25,216.64
meta,2020-02-29 00:00:00-05:00,207.04,207.51
meta,2020-03-31 00:00:00-04:00,165.28,165.75
meta,2020-04-30 00:00:00-04:00,177.12,177.0
meta,2020-05-31 00:00:00-04:00,215.76,216.55
meta,2020-06-30 00:00:00-04:00,231.54,232.05
meta,2020-07-31 00:00:00-04:00,238.7,239.21
meta,2020-08-31 00:00:00-04:00,267.15,268.79
meta,2020-09-30 00:00:00-04:00,267.92,266.55
meta,2020-10-31 00:00:00-04:00,270.59,269.78
meta,2020-11-30 00:00:00-05:00,276.39,276.31
meta,2020-12-31 00:00:00-05:00,276.44,276.53
meta,2021-01-31 00:00:00-05:00,266.19,264.61
meta,2021-02-28 00:00:00-05:00,265.95,266.34
meta,2021-03-31 00:00:00-04:00,274.7,275.51
meta,2021-04-30 00:00:00-04:00,307.91,307.75
meta,2021-05-31 00:00:00-04:00,316.6,317.34
meta,2021-06-30 00:00:00-04:00,335.75,336.43
meta,2021-07-31 00:00:00-04:00,352.98,353.38
meta,2021-08-31 00:00:00-04:00,361.63,363.02
meta,2021-09-30 00:00:00-04:00,365.06,363.97
meta,2021-10-31 00:00:00-04:00,329.2,328.67
meta,2021-11-30 00:00:00-05:00,337.24,336.53
meta,2021-12-31 00:00:00-05:00,330.68,330.85
meta,2022-01-31 00:00:00-05:00,319.56,319.41
meta,2022-02-28 00:00:00-05:00,228.8,228.44
meta,2022-03-31 00:00:00-04:00,206.92,207.26
meta,2022-04-30 00:00:00-04:00,210.02,208.24
meta,2022-05-31 00:00:00-04:00,196.87,197.74
meta,2022-06-30 00:00:00-04:00,175.11,173.5
meta,2022-07-31 00:00:00-04:00,166.22,167.36
meta,2022-08-31 00:00:00-04:00,168.57,168.56
meta,2022-09-30 00:00:00-04:00,150.45,149.96
meta,2022-10-31 00:00:00-04:00,127.78,127.92
meta,2022-11-30 00:00:00-05:00,105.61,106.4
meta,2022-12-31 00:00:00-05:00,117.53,117.96
meta,2023-01-31 00:00:00-05:00,135.78,137.25
meta,2023-02-28 00:00:00-05:00,176.0,176.48
meta,2023-03-31 00:00:00-04:00,193.12,193.94
meta,2023-04-30 00:00:00-04:00,216.69,217.2
meta,2023-05-31 00:00:00-04:00,242.16,243.36
meta,2023-06-30 00:00:00-04:00,268.42,269.25
msft,2018-06-30 00:00:00-04:00,94.69,94.5
msft,2018-07-31 00:00:00-04:00,98.92,98.97
msft,2018-08-31 00:00:00-04:00,102.8,103.02
msft,2018-09-30 00:00:00-04:00,106.41,106.56
msft,2018-10-31 00:00:00-04:00,104.24,103.69
msft,2018-11-30 00:00:00-05:00,102.08,102.12
msft,2018-12-31 00:00:00-05:00,100.14,99.54
msft,2019-01-31 00:00:00-05:00,99.12,99.3
msft,2019-02-28 00:00:00-05:00,102.68,103.08
msft,2019-03-31 00:00:00-04:00,110.14,110.25
msft,2019-04-30 00:00:00-04:00,117.41,117.59
msft,2019-05-31 00:00:00-04:00,121.09,121.24
msft,2019-06-30 00:00:00-04:00,126.91,126.87
msft,2019-07-31 00:00:00-04:00,132.94,132.74
msft,2019-08-31 00:00:00-04:00,131.46,131.34
msft,2019-09-30 00:00:00-04:00,133.43,133.19
msft,2019-10-31 00:00:00-04:00,134.55,134.27
msft,2019-11-30 00:00:00-05:00,142.76,142.99
msft,2019-12-31 00:00:00-05:00,149.0,149.19
msft,2020-01-31 00:00:00-05:00,158.67,158.69
msft,2020-02-29 00:00:00-05:00,172.98,173.13
msft,2020-03-31 00:00:00-04:00,147.47,148.02
msft,2020-04-30 00:00:00-04:00,164.18,164.02
msft,2020-05-31 00:00:00-04:00,177.03,177.1
msft,2020-06-30 00:00:00-04:00,186.77,187.49
msft,2020-07-31 00:00:00-04:00,201.52,201.49
msft,2020-08-31 00:00:00-04:00,208.2,208.78
msft,2020-09-30 00:00:00-04:00,204.36,203.66
msft,2020-10-31 00:00:00-04:00,207.79,207.64
msft,2020-11-30 00:00:00-05:00,209.14,209.07
msft,2020-12-31 00:00:00-05:00,212.8,213.14
msft,2021-01-31 00:00:00-05:00,217.04,217.07
msft,2021-02-28 00:00:00-05:00,234.55,234.98
msft,2021-03-31 00:00:00-04:00,229.18,229.03
msft,2021-04-30 00:00:00-04:00,249.64,250.5
msft,2021-05-31 00:00:00-04:00,243.0,242.71
msft,2021-06-30 00:00:00-04:00,253.77,254.46
msft,2021-07-31 00:00:00-04:00,276.08,276.55
msft,2021-08-31 00:00:00-04:00,288.7,289.39
msft,2021-09-30 00:00:00-04:00,293.27,292.21
msft,2021-10-31 00:00:00-04:00,297.11,298.77
msft,2021-11-30 00:00:00-05:00,331.01,330.85
msft,2021-12-31 00:00:00-05:00,328.17,328.18
msft,2022-01-31 00:00:00-05:00,306.49,304.45
msft,2022-02-28 00:00:00-05:00,294.67,294.82
msft,2022-03-31 00:00:00-04:00,292.04,292.24
msft,2022-04-30 00:00:00-04:00,287.12,285.38
msft,2022-05-31 00:00:00-04:00,263.86,263.82
msft,2022-06-30 00:00:00-04:00,256.71,257.01
msft,2022-07-31 00:00:00-04:00,258.8,259.7
msft,2022-08-31 00:00:00-04:00,278.58,278.16
msft,2022-09-30 00:00:00-04:00,246.66,245.86
msft,2022-10-31 00:00:00-04:00,234.27,235.27
msft,2022-11-30 00:00:00-05:00,235.48,235.83
msft,2022-12-31 00:00:00-05:00,244.67,244.49
msft,2023-01-31 00:00:00-05:00,235.4,236.17
msft,2023-02-28 00:00:00-05:00,259.11,258.78
msft,2023-03-31 00:00:00-04:00,265.26,266.16
msft,2023-04-30 00:00:00-04:00,287.22,288.01
msft,2023-05-31 00:00:00-04:00,313.79,314.14
msft,2023-06-30 00:00:00-04:00,330.48,331.02
now,2018-06-30 00:00:00-04:00,178.8,178.21
now,2018-07-31 00:00:00-04:00,185.62,185.88
now,2018-08-31 00:00:00-04:00,185.97,186.78
now,2018-09-30 00:00:00-04:00,195.71,195.52
now,2018-10-31 00:00:00-04:00,182.03,180.92
now,2018-11-30 00:00:00-05:00,172.87,173.16
now,2018-12-31 00:00:00-05:00,178.4,177.95
now,2019-01-31 00:00:00-05:00,186.68,188.09
now,2019-02-28 00:00:00-05:00,230.61,231.72
now,2019-03-31 00:00:00-04:00,241.08,240.81
now,2019-04-30 00:00:00-04:00,246.75,246.69
now,2019-05-31 00:00:00-04:00,267.19,268.34
now,2019-06-30 00:00:00-04:00,274.81,273.59
now,2019-07-31 00:00:00-04:00,292.63,292.35
now,2019-08-31 00:00:00-04:00,262.61,261.65
now,2019-09-30 00:00:00-04:00,261.63,260.61
now,2019-10-31 00:00:00-04:00,252.33,251.71
now,2019-11-30 00:00:00-05:00,261.23,262.46
now,2019-12-31 00:00:00-05:00,276.98,277.14
now,2020-01-31 00:00:00-05:00,305.84,307.42
now,2020-02-29 00:00:00-05:00,342.4,343.0
now,2020-03-31 00:00:00-04:00,290.27,291.27
now,2020-04-30 00:00:00-04:00,290.05,290.87
now,2020-05-31 00:00:00-04:00,373.18,373.77
now,2020-06-30 00:00:00-04:00,393.06,393.61
now,2020-07-31 00:00:00-04:00,425.65,426.24
now,2020-08-31 00:00:00-04:00,446.59,447.65
now,2020-09-30 00:00:00-04:00,466.98,466.73
now,2020-10-31 00:00:00-04:00,507.35,506.27
now,2020-11-30 00:00:00-05:00,510.87,510.66
now,2020-12-31 00:00:00-05:00,542.86,542.01
now,2021-01-31 00:00:00-05:00,530.88,527.6
now,2021-02-28 00:00:00-05:00,571.7,572.19
now,2021-03-31 00:00:00-04:00,494.72,491.46
now,2021-04-30 00:00:00-04:00,535.91,536.67
now,2021-05-31 00:00:00-04:00,474.57,472.9
now,2021-06-30 00:00:00-04:00,507.44,509.34
now,2021-07-31 00:00:00-04:00,565.82,567.5
now,2021-08-31 00:00:00-04:00,597.25,599.47
now,2021-09-30 00:00:00-04:00,650.5,649.78
now,2021-10-31 00:00:00-04:00,655.32,656.48
now,2021-11-30 00:00:00-05:00,679.7,676.17
now,2021-12-31 00:00:00-05:00,637.04,637.63
now,2022-01-31 00:00:00-05:00,553.95,548.53
now,2022-02-28 00:00:00-05:00,573.95,577.45
now,2022-03-31 00:00:00-04:00,558.89,556.29
now,2022-04-30 00:00:00-04:00,513.22,508.1
now,2022-05-31 00:00:00-04:00,447.85,447.36
now,2022-06-30 00:00:00-04:00,474.13,475.81
now,2022-07-31 00:00:00-04:00,452.66,454.18
now,2022-08-31 00:00:00-04:00,473.81,474.9
now,2022-09-30 00:00:00-04:00,420.2,419.56
now,2022-10-31 00:00:00-04:00,381.52,381.6
now,2022-11-30 00:00:00-05:00,397.7,396.17
now,2022-12-31 00:00:00-05:00,394.95,394.61
now,2023-01-31 00:00:00-05:00,415.21,417.62
now,2023-02-28 00:00:00-05:00,452.47,453.69
now,2023-03-31 00:00:00-04:00,435.32,435.92
now,2023-04-30 00:00:00-04:00,466.97,467.77
now,2023-05-31 00:00:00-04:00,477.93,480.03
now,2023-06-30 00:00:00-04:00,544.86,544.71
nvda,2018-06-30 00:00:00-04:00,62.95,62.39
nvda,2018-07-31 00:00:00-04:00,61.51,61.6
nvda,2018-08-31 00:00:00-04:00,64.2,64.62
nvda,2018-09-30 00:00:00-04:00,67.39,67.39
nvda,2018-10-31 00:00:00-04:00,60.27,59.49
nvda,2018-11-30 00:00:00-05:00,45.06,44.92
nvda,2018-12-31 00:00:00-05:00,36.08,35.64
nvda,2019-01-31 00:00:00-05:00,35.66,35.97
nvda,2019-02-28 00:00:00-05:00,38.05,38.01
nvda,2019-03-31 00:00:00-04:00,41.48,41.56
nvda,2019-04-30 00:00:00-04:00,46.47,46.48
nvda,2019-05-31 00:00:00-04:00,39.93,39.73
nvda,2019-06-30 00:00:00-04:00,37.16,37.21
nvda,2019-07-31 00:00:00-04:00,41.83,41.77
nvda,2019-08-31 00:00:00-04:00,40.0,39.88
nvda,2019-09-30 00:00:00-04:00,44.03,44.12
nvda,2019-10-31 00:00:00-04:00,47.35,47.45
nvda,2019-11-30 00:00:00-05:00,52.32,52.43
nvda,2019-12-31 00:00:00-05:00,55.81,55.95
nvda,2020-01-31 00:00:00-05:00,60.95,60.98
nvda,2020-02-29 00:00:00-05:00,66.8,67.49
nvda,2020-03-31 00:00:00-04:00,60.33,60.7
nvda,2020-04-30 00:00:00-04:00,69.17,69.03
nvda,2020-05-31 00:00:00-04:00,81.23,81.58
nvda,2020-06-30 00:00:00-04:00,90.85,90.91
nvda,2020-07-31 00:00:00-04:00,101.8,101.99
nvda,2020-08-31 00:00:00-04:00,118.68,119.43
nvda,2020-09-30 00:00:00-04:00,127.88,127.43
nvda,2020-10-31 00:00:00-04:00,136.05,135.28
nvda,2020-11-30 00:00:00-05:00,133.78,133.47
nvda,2020-12-31 00:00:00-05:00,132.31,131.97
nvda,2021-01-31 00:00:00-05:00,132.97,132.6
nvda,2021-02-28 00:00:00-05:00,142.16,142.48
nvda,2021-03-31 00:00:00-04:00,129.23,128.53
nvda,2021-04-30 00:00:00-04:00,149.09,149.84
nvda,2021-05-31 00:00:00-04:00,146.59,146.63
nvda,2021-06-30 00:00:00-04:00,180.45,181.9
nvda,2021-07-31 00:00:00-04:00,196.6,196.17
nvda,2021-08-31 00:00:00-04:00,206.15,206.81
nvda,2021-09-30 00:00:00-04:00,219.64,219.07
nvda,2021-10-31 00:00:00-04:00,219.47,220.81
nvda,2021-11-30 00:00:00-05:00,303.31,303.48
nvda,2021-12-31 00:00:00-05:00,300.87,298.95
nvda,2022-01-31 00:00:00-05:00,259.44,257.39
nvda,2022-02-28 00:00:00-05:00,245.28,245.99
nvda,2022-03-31 00:00:00-04:00,247.36,248.26
nvda,2022-04-30 00:00:00-04:00,223.25,219.38
nvda,2022-05-31 00:00:00-04:00,177.01,177.72
nvda,2022-06-30 00:00:00-04:00,170.82,170.01
nvda,2022-07-31 00:00:00-04:00,161.55,163.17
nvda,2022-08-31 00:00:00-04:00,176.94,177.48
nvda,2022-09-30 00:00:00-04:00,131.96,131.67
nvda,2022-10-31 00:00:00-04:00,124.03,124.63
nvda,2022-11-30 00:00:00-05:00,152.17,153.06
nvda,2022-12-31 00:00:00-05:00,162.53,162.08
nvda,2023-01-31 00:00:00-05:00,170.0,172.69
nvda,2023-02-28 00:00:00-05:00,218.57,220.37
nvda,2023-03-31 00:00:00-04:00,249.72,251.04
nvda,2023-04-30 00:00:00-04:00,271.45,271.47
nvda,2023-05-31 00:00:00-04:00,309.59,310.54
nvda,2023-06-30 00:00:00-04:00,390.41,391.29
orcl,2018-06-30 00:00:00-04:00,41.01,41.05
orcl,2018-07-31 00:00:00-04:00,43.85,44.0
orcl,2018-08-31 00:00:00-04:00,44.76,44.78
orcl,2018-09-30 00:00:00-04:00,45.67,45.94
orcl,2018-10-31 00:00:00-04:00,44.79,44.74
orcl,2018-11-30 00:00:00-05:00,45.7,45.61
orcl,2018-12-31 00:00:00-05:00,43.06,42.79
orcl,2019-01-31 00:00:00-05:00,44.64,44.97
orcl,2019-02-28 00:00:00-05:00,47.94,48.09
orcl,2019-03-31 00:00:00-04:00,49.18,49.32
orcl,2019-04-30 00:00:00-04:00,50.82,50.91
orcl,2019-05-31 00:00:00-04:00,50.28,50.23
orcl,2019-06-30 00:00:00-04:00,50.72,50.72
orcl,2019-07-31 00:00:00-04:00,54.95,54.88
orcl,2019-08-31 00:00:00-04:00,50.34,50.08
orcl,2019-09-30 00:00:00-04:00,50.39,50.53
orcl,2019-10-31 00:00:00-04:00,51.7,51.67
orcl,2019-11-30 00:00:00-05:00,52.99,53.0
orcl,2019-12-31 00:00:00-05:00,51.32,51.2
orcl,2020-01-31 00:00:00-05:00,51.26,51.32
orcl,2020-02-29 00:00:00-05:00,51.17,51.14
orcl,2020-03-31 00:00:00-04:00,44.23,44.7
orcl,2020-04-30 00:00:00-04:00,49.65,49.83
orcl,2020-05-31 00:00:00-04:00,50.33,50.17
orcl,2020-06-30 00:00:00-04:00,51.14,51.27
orcl,2020-07-31 00:00:00-04:00,53.5,53.54
orcl,2020-08-31 00:00:00-04:00,53.19,53.17
orcl,2020-09-30 00:00:00-04:00,56.56,56.26
orcl,2020-10-31 00:00:00-04:00,57.0,56.94
orcl,2020-11-30 00:00:00-05:00,54.78,54.57
orcl,2020-12-31 00:00:00-05:00,59.46,59.72
orcl,2021-01-31 00:00:00-05:00,59.91,59.74
orcl,2021-02-28 00:00:00-05:00,60.81,60.87
orcl,2021-03-31 00:00:00-04:00,65.57,65.88
orcl,2021-04-30 00:00:00-04:00,73.05,73.39
orcl,2021-05-31 00:00:00-04:00,76.15,76.31
orcl,2021-06-30 00:00:00-04:00,77.45,77.57
orcl,2021-07-31 00:00:00-04:00,83.71,84.17
orcl,2021-08-31 00:00:00-04:00,86.81,86.89
orcl,2021-09-30 00:00:00-04:00,86.23,86.29
orcl,2021-10-31 00:00:00-04:00,92.24,92.53
orcl,2021-11-30 00:00:00-05:00,92.15,91.89
orcl,2021-12-31 00:00:00-05:00,90.96,90.25
